time,pos_lowerbackrx,pos_upperbackrx,pos_rtibiarx,pos_ltibiarx,pos_rfemurrx,pos_lfemurrx,pos_rfootrx,pos_lfootrx,pos_rhumerusrx,pos_lhumerusrx,pos_rhumerusrz,pos_lhumerusrz,pos_rhumerusry,pos_lhumerusry,pos_rradiusrx,pos_lradiusrx,force_headrx,force_headry,force_headrz,force_lclaviclery,force_lclaviclerz,force_lfemurrx,force_lfemurry,force_lfemurrz,force_lfingersrx,force_lfootrx,force_lfootrz,force_lhandrx,force_lhandrz,force_lhumerusrx,force_lhumerusry,force_lhumerusrz,force_lowerbackrx,force_lowerbackry,force_lowerbackrz,force_lowerneckrx,force_lowerneckry,force_lowerneckrz,force_lradiusrx,force_lthumbrx,force_lthumbrz,force_ltibiarx,force_ltoesrx,force_lwristry,force_rclaviclery,force_rclaviclerz,force_rfemurrx,force_rfemurry,force_rfemurrz,force_rfingersrx,force_rfootrx,force_rfootrz,force_rhandrx,force_rhandrz,force_rhumerusrx,force_rhumerusry,force_rhumerusrz,force_rradiusrx,force_rthumbrx,force_rthumbrz,force_rtibiarx,force_rtoesrx,force_rwristry,force_thoraxrx,force_thoraxry,force_thoraxrz,force_upperbackrx,force_upperbackry,force_upperbackrz,force_upperneckrx,force_upperneckry,force_upperneckrz,iaa_lowerbackrx_g,iaa_upperbackrx_g,iaa_rtibiarx_g,iaa_ltibiarx_g,iaa_rfemurrx_g,iaa_lfemurrx_g,iaa_rfootrx_g,iaa_lfootrx_g,iaa_rhumerusrx_g,iaa_lhumerusrx_g,iaa_rhumerusrz_g,iaa_lhumerusrz_g,iaa_rhumerusry_g,iaa_lhumerusry_g,iaa_rradiusrx_g,iaa_lradiusrx_g,iaa_lowerbackrx_c,iaa_upperbackrx_c,iaa_rtibiarx_c,iaa_ltibiarx_c,iaa_rfemurrx_c,iaa_lfemurrx_c,iaa_rfootrx_c,iaa_lfootrx_c,iaa_rhumerusrx_c,iaa_lhumerusrx_c,iaa_rhumerusrz_c,iaa_lhumerusrz_c,iaa_rhumerusry_c,iaa_lhumerusry_c,iaa_rradiusrx_c,iaa_lradiusrx_c,iaa_lowerbackrx_t,iaa_upperbackrx_t,iaa_rtibiarx_t,iaa_ltibiarx_t,iaa_rfemurrx_t,iaa_lfemurrx_t,iaa_rfootrx_t,iaa_lfootrx_t,iaa_rhumerusrx_t,iaa_lhumerusrx_t,iaa_rhumerusrz_t,iaa_lhumerusrz_t,iaa_rhumerusry_t,iaa_lhumerusry_t,iaa_rradiusrx_t,iaa_lradiusrx_t,iaa_lowerbackrx_total,iaa_upperbackrx_total,iaa_rtibiarx_total,iaa_ltibiarx_total,iaa_rfemurrx_total,iaa_lfemurrx_total,iaa_rfootrx_total,iaa_lfootrx_total,iaa_rhumerusrx_total,iaa_lhumerusrx_total,iaa_rhumerusrz_total,iaa_lhumerusrz_total,iaa_rhumerusry_total,iaa_lhumerusry_total,iaa_rradiusrx_total,iaa_lradiusrx_total
0.022000000000000006,[0.26579153],[0.13666268],[0.08739792],[0.08759852],[-0.20088458],[-0.20064498],[-0.03461971],[-0.03461866],[-0.39761212],[-0.39569097],[-0.40038364],[0.39037022],[-0.18688624],[0.1908549],[0.48412263],[0.48491339],0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.7715138877401202,-3.75131878832187,-3604.4352492951557,-3608.958081971218,0.8848114383550438,-2.3050244637307182,2141.767419285616,2140.3472062602405,-1.5735335535099748,1.4268073390112797,1406.6821719019224,1406.5354456874238,-1.5533737656013733,1.4049296045410444,1406.5763095826837,1406.4278654216234,0.4295760063371583,-3.467139764734499,-2881.3093536086303,-2884.346917367028,0.4269359464246687,-3.470777593713878,-2881.3777366927184,-2884.4215783400077,1.0843103787392003,0.6823155397784009,851.5665874212425,853.33321333976,1.0825361943662486,0.6719522192715439,851.6788897404303,853.4333781540681,-0.09062026490460451,0.4999046792963867,1613.007373648613,1613.416658063005,-0.40092099522117475,0.5755098434021995,1655.5487367657875,1655.7233256139684,-0.1147296605865229,-0.740488722791252,-695.7440849019497,-696.5993032853274,-0.0603202144566275,1.4443565410487258,670.8227509068872,672.2067872334793,-0.11671396130866185,-0.34514817876381176,-1500.3397251438773,-1500.8015872839499,0.6858666712217598,1.1537226083304821,2173.03768148179,2174.8772707613425,0.9332147930500465,-1.7019537318265965,-1686.8624617983771,-1687.6312007371537,1.0882566352900165,-1.5832511038358152,-1740.0656784586413,-1740.5606729271872
0.024000000000000007,[0.26579153],[0.13666268],[0.08739792],[0.08759852],[-0.20088458],[-0.20064498],[-0.03461971],[-0.03461866],[-0.39761212],[-0.39569097],[-0.40038364],[0.39037022],[-0.18688624],[0.1908549],[0.48412263],[0.48491339],0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.8413223753013739,-3.81020689797575,3590.6540659583743,3587.6851814357,-1.2280608463744684,0.1959985752471764,-2141.467576708662,-2142.4996389797893,1.107489090281969,-1.1368051677901967,-1405.01458940624,-1405.0439054837482,1.1036066455083102,-1.130478223427163,-1404.8893249781331,-1404.916196556052,-0.6084752491813648,-1.5337203739476082,2870.9275619138016,2868.7853662906728,-0.6088965428786555,-1.5301243837370209,2870.983638394023,2868.8446174674073,-0.025077243180263054,0.9333186719400985,-850.1814476013294,-849.2732061725695,-0.024959295520940117,0.9410209350192179,-850.2881661306465,-849.3721044911482,0.03871500782024051,0.22965242165936195,-1610.0779744584943,-1609.8096070290146,-0.05859038190361998,0.2392070984774195,-1652.0868560963008,-1651.9062393797271,0.28035689293025,-1.0481489547342782,693.0816388685223,692.3138468067183,-0.3081299255906984,1.740716103120774,-666.4790790542002,-665.0464928766701,-0.40276606061119224,-0.16441053791785043,1497.824888762693,1497.257712164164,0.9677212966098239,0.5988715787490495,-2166.6102828639196,-2165.043689988561,-0.9595884316356322,0.4625364040460582,1684.4837890281028,1683.9867370005134,-0.4469526492140661,0.18283830408474966,1737.516972208184,1737.2528578630545
0.02600000000000001,[0.26579153],[0.13666268],[0.08739792],[0.08759852],[-0.20088458],[-0.20064498],[-0.03461971],[-0.03461866],[-0.39761212],[-0.39569097],[-0.40038364],[0.39037022],[-0.18688624],[0.1908549],[0.48412263],[0.48491339],0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.925336636005909,-3.412440172256435,-3607.6417478221056,-3611.979524630368,1.1642509440657847,-2.599790552655061,2141.711374734765,2140.2758351261755,-1.7746139213705676,1.6402076641867005,1406.922393944928,1406.7879876877441,-1.7524829255314556,1.6162054936504724,1406.7766796096957,1406.6404021778148,0.5590959166081957,-3.497801490770262,-2883.2114753456344,-2886.1501809197966,0.556185961453922,-3.4992270401386194,-2883.255518788974,-2886.1985598676583,1.0737741337466602,0.5707837546665133,851.8748586173574,853.5194165057706,1.0722122876764715,0.5616392834578212,851.9733996159282,853.6072511870625,-0.1026684397864781,0.4932873197405142,1613.0892693829212,1613.4798882628752,-0.4523102330744564,0.6264054151416394,1655.5212728100992,1655.6953679921664,-0.14510790990067512,-0.7082654042052862,-695.7576569111583,-696.6110302252642,-0.03736982547713197,1.4225591046571813,670.5505445418557,671.9357338210358,-0.10297651543748287,-0.38508378871164073,-1500.8050968742614,-1501.2931571784104,0.6628941627494669,1.1802764653191549,2174.088900812012,2175.9320714400806,1.1119872034869793,-1.855649224801708,-1687.2558739530218,-1687.9995359743366,1.2166360029464656,-1.6864214720584674,-1740.3969768777904,-1740.8667623469023
0.02800000000000001,[0.26579153],[0.13666268],[0.08739792],[0.08759852],[-0.20088458],[-0.20064498],[-0.03461971],[-0.03461866],[-0.39761212],[-0.39569097],[-0.40038364],[0.39037022],[-0.18688624],[0.1908549],[0.48412263],[0.48491339],0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.9678280858369988,-4.079451164255704,3593.692023568075,3590.5804004896563,-1.365686861593268,0.31402690886897017,-2141.4650172441884,-2142.5166771969125,1.3448254934730797,-1.3866213521311694,-1405.1919224185353,-1405.2337182771935,1.3412911118464355,-1.3805943776787475,-1405.0278235400338,-1405.067126805866,-0.6786017319022717,-1.5535336467935508,2872.6408354539753,2870.4087000752797,-0.67968625175269,-1.550952219049755,2872.67190425806,2870.441265787257,-0.04976900910988036,1.0400987115711304,-850.4216142539844,-849.4312845515232,-0.05046244058895155,1.0477321343432968,-850.5165780978163,-849.5193084040619,0.05801605028736567,0.2205033351637441,-1610.1669824602873,-1609.8884630748362,0.005474707682906477,0.17210343237906311,-1652.0761184617327,-1651.8985403216707,0.30286105313404477,-1.0825230030857496,693.0954779555727,692.3158160056211,-0.3149791153445545,1.7579860741218671,-666.2217616823797,-664.7787547236023,-0.4311937894392557,-0.11390935874688601,1498.2802455507335,1497.7351424025474,0.9956813527825759,0.5773072496169531,-2167.6016319574874,-2166.0286433550878,-1.1266003128984945,0.6077859639345189,1684.846891613015,1684.328077264051,-0.5640352744813555,0.28531726798419843,1737.8236675868404,1737.5449495803432
0.030000000000000013,[0.26579153],[0.13666268],[0.08739792],[0.08759852],[-0.20088458],[-0.20064498],[-0.03461971],[-0.03461866],[-0.39761212],[-0.39569097],[-0.40038364],[0.39037022],[-0.18688624],[0.1908549],[0.48412263],[0.48491339],0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0826565766309386,-3.1237751975553634,-3610.5374950962123,-3614.743926870399,1.4447339524768594,-2.8933818671578657,2141.725144359254,2140.2764964445732,-1.9761588494582345,1.8530693084862109,1407.032731864809,1406.909642323837,-1.9530955081424195,1.8281228900352826,1406.850148201614,1406.7251755835068,0.6947594168776785,-3.5647708732877144,-2884.7657011480883,-2887.635712604498,0.6917319892070299,-3.56400849139299,-2884.78530560062,-2887.657582102806,1.0735086617386678,0.4782572096848654,852.0639736013894,853.615739472813,1.0722561030856852,0.4707140645775958,852.1523229105416,853.6952930782048,-0.11349413294430599,0.488105422568725,1613.182285556405,1613.5568968460295,-0.49877775352470377,0.6722761661185178,1655.5202266010792,1655.693725013673,-0.1770693029552941,-0.671878531036146,-695.7801730680193,-696.6291209020108,-0.0143108037603632,1.3922530783154534,670.3053252035392,671.6832674780942,-0.08978049560673895,-0.42342247500675745,-1501.2450914774042,-1501.7582944480178,0.6390635045333539,1.2052684419411825,2175.024528576043,2176.8688605225175,1.2957465674725395,-2.022511679288565,-1687.5947305913767,-1688.3214957031928,1.340476037353719,-1.7953379713289777,-1740.6880292558385,-1741.1428911898138
0.032000000000000015,[0.26579153],[0.13666268],[0.08739792],[0.08759852],[-0.20088458],[-0.20064498],[-0.03461971],[-0.03461866],[-0.39761212],[-0.39569097],[-0.40038364],[0.39037022],[-0.18688624],[0.1908549],[0.48412263],[0.48491339],0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0877226150470065,-4.312080963274771,3596.46418852907,3593.239830180842,-1.4967274631902043,0.4233248297431041,-2141.522438760897,-2142.595841394344,1.5835240367395358,-1.637212955333831,-1405.2534080925188,-1405.3070970111132,1.5803680301867364,-1.6316159010356124,-1405.0544068260167,-1405.1056546968655,-0.742275013956263,-1.56392070327662,2874.0515014956836,2871.7453057784505,-0.7440168974638475,-1.5624655417857038,2874.058085954224,2871.7516035149747,-0.08051606662682786,1.1407524043218567,-850.5548530573387,-849.4946167196437,-0.08206391976464289,1.1477511521347814,-850.6417143290355,-849.5760270966654,0.0814374789029797,0.20596549229529637,-1610.2666695323728,-1609.9792665611744,0.07123045586792642,0.10544602986018825,-1652.0856939681908,-1651.9090174824626,0.32590441663942826,-1.118574219326037,693.1133471029689,692.3206773002822,-0.324241664218496,1.7823923591497972,-665.9768784098383,-664.518727714907,-0.4575482117900478,-0.06513809521210012,1498.7117661774087,1498.1890798704064,1.0242143300428808,0.5522166831657316,-2168.4891680349874,-2166.912737021779,-1.2890064940034982,0.7540566884373172,1685.1653488674447,1684.6303990618785,-0.6830774095522782,0.39512687828975057,1738.0995712868616,1737.811620755599
0.034000000000000016,[0.26579153],[0.13666268],[0.08739792],[0.08759852],[-0.20088458],[-0.20064498],[-0.03461971],[-0.03461866],[-0.39761212],[-0.39569097],[-0.40038364],[0.39037022],[-0.18688624],[0.1908549],[0.48412263],[0.48491339],0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.2446516486776602,-2.865541857310944,-3613.2023480720204,-3617.312541578009,1.727176202545749,-3.1866816343375226,2141.7916757756802,2140.3321703438883,-2.177870029124901,2.0650962218122584,1407.0429188318167,1406.930145024504,-2.15474147149105,2.0401700106922416,1406.8280460774326,1406.713474616634,0.8354533232130317,-3.6560448525847367,-2886.0568186209375,-2888.877410150309,0.8324612404315541,-3.653206336464321,-2886.0528400543667,-2888.8735851503993,1.0808061418340422,0.399114916169377,852.1552352940888,853.6351563520923,1.0798607095026789,0.3933448008283986,852.2370620083213,853.7102675186525,-0.12112299145638683,0.4835274988642609,1613.2820222963746,1613.6444268037826,-0.5418513414612692,0.7134696540693735,1655.534478843495,1655.7060971561032,-0.20993200349194652,-0.6289303135603603,-695.7934211685538,-696.6322834856061,0.008470615078291388,1.359572621801084,670.0619176497828,671.4299608866622,-0.07593032534155242,-0.4556577289309791,-1501.6627025983626,-1502.1942906526351,0.615471997102496,1.2315129165153769,2175.866204063549,2177.7131889771667,1.4763510441493626,-2.1941959231471206,-1687.900033098964,-1688.6178779779618,1.4630393441552592,-1.9088112104856472,-1740.9556919090596,-1741.40146377539
0.03600000000000002,[0.26579153],[0.13666268],[0.08739792],[0.08759852],[-0.20088458],[-0.20064498],[-0.03461971],[-0.03461866],[-0.39761212],[-0.39569097],[-0.40038364],[0.39037022],[-0.18688624],[0.1908549],[0.48412263],[0.48491339],0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.2023400070680097,-4.517738434781549,3599.0347005614403,3595.7193021337266,-1.6231752470967464,0.5268728868911907,-2141.6256359067443,-2142.72193826695,1.822999641647045,-1.8876118120968057,-1405.2242580265918,-1405.2888701970414,1.8201664808239106,-1.8824471129474938,-1404.9954978715195,-1405.057778503643,-0.8006051810717087,-1.5683402165845286,2875.2289619086387,2872.8600165109824,-0.8029298446526401,-1.5681107068263058,2875.2123228404917,2872.8412822890127,-0.11632744092760916,1.2362758860627638,-850.5997810859999,-849.4798326408647,-0.11874236712190367,1.2423149631361665,-850.6821610268487,-849.5585884308344,0.10833885360322748,0.18564385628265767,-1610.3698537817268,-1610.0758710718408,0.1384214220464388,0.03905894838051882,-1652.1070786977143,-1651.9295983272873,0.3500300151889917,-1.1594551005328015,693.1126194502931,692.3031943649493,-0.33575046481174553,1.809475693953904,-665.7271086929662,-664.2533834638241,-0.48377434219171533,-0.020586205852215933,1499.1217285245268,1498.617367976483,1.052867170021642,0.5233797477426263,-2169.293081735478,-2167.716834817714,-1.4506675139881704,0.9055160579574937,1685.4585836103472,1684.9134321543165,-0.804156014554712,0.509560991936453,1738.358165974757,1738.0635709521387
0.03800000000000002,[0.26579153],[0.13666268],[0.08739792],[0.08759852],[-0.20088458],[-0.20064498],[-0.03461971],[-0.03461866],[-0.39761212],[-0.39569097],[-0.40038364],[0.39037022],[-0.18688624],[0.1908549],[0.48412263],[0.48491339],0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.4116818261761424,-2.6259657332049873,-3615.6890431916663,-3619.7266907510475,2.011709721254064,-3.4802466576185243,2141.8992544188486,2140.430717482484,-2.3795742435178426,2.276145987052462,1406.973798310917,1406.8703700544515,-2.3570827134814465,2.2520210614794594,1406.7321018067917,1406.6270401547897,0.9801337624650763,-3.7641464383116534,-2887.141955074872,-2889.9259677507184,0.9773276569967937,-3.759414394706948,-2887.1157928271678,-2889.8978795648777,1.0939605833979726,0.3295503413631917,852.1653463402195,853.5888572649807,1.093255477755779,0.32559553038239986,852.2441971352332,853.6630481433714,-0.12614505615313493,0.4784026822204922,1613.383095910582,1613.7353535366492,-0.5825009182001004,0.7505760064627232,1655.5578757823334,1655.725950870596,-0.24348224655353334,-0.5828579558063729,-695.7814969584543,-696.6078371608143,0.03096180901591339,1.3272543415260138,669.8090409891417,671.1672571396837,-0.06176078557233211,-0.48443861940961863,-1502.059295576819,-1502.605494981801,0.5923356750715314,1.2598657432855571,2176.6330712710082,2178.4852726893655,1.6556316219855116,-2.3692036667659577,-1688.1864790614447,-1688.9000511062252,1.5860256008225875,-2.026034450713532,-1741.2105064797652,-1741.6505153296562
0.04000000000000002,[0.26579153],[0.13666268],[0.08739792],[0.08759852],[-0.20088458],[-0.20064498],[-0.03461971],[-0.03461866],[-0.39761212],[-0.39569097],[-0.40038364],[0.39037022],[-0.18688624],[0.1908549],[0.48412263],[0.48491339],0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.3128615235144068,-4.7033895509220915,3601.4466872443804,3598.056159216973,-1.746586345922644,0.6268902156416266,-2141.7647867884984,-2142.8844829187797,2.0629624330639373,-2.13736122483713,-1405.1224008383197,-1405.1967996300928,2.0603541215952736,-2.1325716517772446,-1404.8696416476976,-1404.9418591778795,-0.8545091398447049,-1.5689364607612248,2876.2208127604845,2873.7973671598784,-0.8572982339616599,-1.5700092553741376,2876.18260058282,2873.7552930934844,-0.1563801788243886,1.3274845913399673,-850.5711108021992,-849.4000063896837,-0.1596484525307389,1.33242559806861,-850.6524107910443,-849.4796336455064,0.13836704012169898,0.16102941553612937,-1610.472581430106,-1610.173184974448,0.2066730501360805,-0.027012115478730614,-1652.1358202741822,-1651.956159339525,0.37494178217667873,-1.202797237328534,693.0822840689048,692.2544286137529,-0.3491900833489314,1.8372484016531392,-665.4653807662253,-663.9773224479211,-0.509551660807773,0.020987726982427013,1499.5108545539083,1499.022290620083,1.0815884869081245,0.49110865130726733,-2170.0309601183008,-2168.4582629800852,-1.6114214230770685,1.0594963826696733,1685.7377579667868,1685.1858329263794,-0.926899240604663,0.6268020331219772,1738.6075786805532,1738.3074814730705
0.04200000000000002,[0.26579153],[0.13666268],[0.08739792],[0.08759852],[-0.20088458],[-0.20064498],[-0.03461971],[-0.03461866],[-0.39761212],[-0.39569097],[-0.40038364],[0.39037022],[-0.18688624],[0.1908549],[0.48412263],[0.48491339],0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.5837469165160414,-2.397786200397005,-3618.033527813769,-3622.015060930682,2.2982282662464684,-3.7744541589707516,2142.0396936460347,2140.5634677533103,-2.5811704544896465,2.486173409363895,1406.840360198972,1406.745363153846,-2.5598660589402877,2.46346712669935,1406.5776981092802,1406.4812991770393,1.1278819839548362,-3.8841827649761966,-2888.0607867582285,-2890.8170875392498,1.1254050334408445,-3.8777924233320284,-2888.014105719095,-2890.766493108986,1.1118278246101596,0.2669329191019012,852.1075597048655,853.4863204485775,1.1112606722613094,0.26475763335518065,852.1867008518163,853.5627191574329,-0.12904530887036653,0.47218597880925095,1613.4826040999196,1613.8257447698586,-0.6213812269354673,0.7843581277537423,1655.5872043907332,1655.7501812915514,-0.27762789562011214,-0.5356042804841445,-695.737285738406,-696.5505179145102,0.053239055652081646,1.2964815083741734,669.5426893864019,670.8924099504281,-0.047387495453840245,-0.5113342122928728,-1502.4351639078066,-1502.9938856155532,0.5695455937970024,1.2903050628750181,2177.341401986952,2179.201252643624,1.83495041569123,-2.546901462031279,-1688.462404788898,-1689.1743558352382,1.710241073033604,-2.1463899947630685,-1741.458749405779,-1741.8948983275084
0.044000000000000025,[0.26579153],[0.13666268],[0.08739792],[0.08759852],[-0.20088458],[-0.20064498],[-0.03461971],[-0.03461866],[-0.39761212],[-0.39569097],[-0.40038364],[0.39037022],[-0.18688624],[0.1908549],[0.48412263],[0.48491339],0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.420267510680432,-4.874071982343046,3603.729972714119,3600.276168242456,-1.8680807364100573,0.724892511341575,-2141.9329676186226,-2143.076155843691,2.3032752875605196,-2.386284649788422,-1404.9609091764107,-1405.0439185386385,2.300778198359024,-2.3817892184051948,-1404.6901143103346,-1404.7711253303808,-0.9047699596271128,-1.5670365976413025,2877.06060257681,2874.588796019542,-0.9078810794012888,-1.5694591294593054,2877.002629174207,2874.5252889653466,-0.1999756344561341,1.4150272298416506,-850.4805906602576,-849.2655390648721,-0.20406153669322435,1.4188625044645962,-850.5638704197177,-849.3490694519463,0.17108567871477254,0.13313735936427684,-1610.5728024797713,-1610.2685794416923,0.2756311375403211,-0.09277397339898141,-1652.169572727708,-1651.9867155635668,0.40041335003727774,-1.2471435820656245,693.0180423744393,692.171312142411,-0.36422929424182016,1.864842163534214,-665.189725881483,-663.6891130121907,-0.5347334829308892,0.06037200793037423,1499.8791692261923,1499.4048077511918,1.1104310059456708,0.4559983962821885,-2170.7174262183726,-2169.150996816145,-1.7710046145651663,1.214215710427324,1686.0091068967174,1685.4523179925795,-1.050869432494978,0.7456757356354715,1738.8525671416542,1738.5473734447946
0.04600000000000003,[0.26579153],[0.13666268],[0.08739792],[0.08759852],[-0.20088458],[-0.20064498],[-0.03461971],[-0.03461866],[-0.39761212],[-0.39569097],[-0.40038364],[0.39037022],[-0.18688624],[0.1908549],[0.48412263],[0.48491339],0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.7606687496400255,-2.176415867868159,-3620.2609675163067,-3624.198052133815,2.586550753832597,-4.069553071401115,2142.2071496670496,2140.724147349481,-2.782597876631144,2.6951869664845813,1406.6536531596666,1406.56624224952,-2.7628935985625667,2.674368218473493,1406.375934376817,1406.287408996728,1.2779163472176798,-4.012826879431345,-2888.8416056401,-2891.576516172314,1.2758984321480487,-4.00504725837894,-2888.776158077037,-2891.505306903268,1.1336007824007837,0.20941017729669942,851.9925081917754,853.3355191514729,1.1330547746735213,0.20893164382483342,852.0748297118262,853.4168161303245,-0.1301644698433197,0.46469173118762974,1613.5790153749792,1613.9135426363237,-0.6589541807755923,0.8155656716510837,1655.6207698751632,1655.7773813660388,-0.3123234559032628,-0.48811305449159936,-695.6584391108511,-696.458875621246,0.07539763944952149,1.2676362826355108,669.2623862019389,670.6054201240239,-0.03281768604238522,-0.537130376798733,-1502.790175146748,-1503.3601232095891,0.5469258156659009,1.3224879999625658,2178.0044616518635,2179.873875467492,2.0149887554882238,-2.7268598834365427,-1688.732455260427,-1689.4443263883754,1.836005693587687,-2.269379135618858,-1741.704033012716,-1742.1374064547472
